time,x,z,heading,state,lane_index,turn_phase,left_vel,right_vel,lane_dir
40.9280,-9.279692,-9.295095,-1.202702,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.2147,-1.2147,-X
40.9440,-9.278061,-9.294475,-1.210635,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.1885,-1.1885,-X
40.9600,-9.276462,-9.293882,-1.218396,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.1629,-1.1629,-X
40.9760,-9.274892,-9.293313,-1.225991,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.1379,-1.1379,-X
40.9920,-9.273352,-9.292768,-1.233421,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.1133,-1.1133,-X
41.0080,-9.271842,-9.292246,-1.240692,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.0893,-1.0893,-X
41.0240,-9.270360,-9.291746,-1.247805,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.0659,-1.0659,-X
41.0400,-9.268907,-9.291267,-1.254766,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.0429,-1.0429,-X
41.0560,-9.267482,-9.290807,-1.261576,TURN_TO_SHIFT,0,TURN_TO_SHIFT,1.0204,-1.0204,-X
41.0720,-9.266085,-9.290368,-1.268240,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.9984,-0.9984,-X
41.0880,-9.264716,-9.289946,-1.274760,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.9769,-0.9769,-X
41.1040,-9.263373,-9.289543,-1.281140,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.9559,-0.9559,-X
41.1200,-9.262056,-9.289156,-1.287382,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.9353,-0.9353,-X
41.1360,-9.260766,-9.288786,-1.293489,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.9151,-0.9151,-X
41.1520,-9.259501,-9.288431,-1.299465,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8954,-0.8954,-X
41.1680,-9.258262,-9.288091,-1.305312,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8761,-0.8761,-X
41.1840,-9.257048,-9.287766,-1.311033,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8572,-0.8572,-X
41.2000,-9.255858,-9.287454,-1.316631,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8387,-0.8387,-X
41.2160,-9.254692,-9.287155,-1.322108,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8207,-0.8207,-X
41.2320,-9.253549,-9.286869,-1.327467,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.8030,-0.8030,-X
41.2480,-9.252430,-9.286595,-1.332711,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7857,-0.7857,-X
41.2640,-9.251333,-9.286333,-1.337841,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7688,-0.7688,-X
41.2800,-9.250259,-9.286082,-1.342861,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7522,-0.7522,-X
41.2960,-9.249207,-9.285841,-1.347773,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7360,-0.7360,-X
41.3120,-9.248176,-9.285611,-1.352579,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7201,-0.7201,-X
41.3280,-9.247167,-9.285390,-1.357282,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.7046,-0.7046,-X
41.3440,-9.246178,-9.285179,-1.361883,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6894,-0.6894,-X
41.3600,-9.245210,-9.284976,-1.366384,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6746,-0.6746,-X
41.3760,-9.244262,-9.284782,-1.370789,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6600,-0.6600,-X
41.3920,-9.243333,-9.284597,-1.375099,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6458,-0.6458,-X
41.4080,-9.242424,-9.284419,-1.379316,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6319,-0.6319,-X
41.4240,-9.241533,-9.284249,-1.383442,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6183,-0.6183,-X
41.4400,-9.240661,-9.284086,-1.387479,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.6049,-0.6049,-X
41.4560,-9.239808,-9.283930,-1.391430,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5919,-0.5919,-X
41.4720,-9.238972,-9.283780,-1.395295,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5792,-0.5792,-X
41.4880,-9.238153,-9.283637,-1.399076,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5667,-0.5667,-X
41.5040,-9.237352,-9.283500,-1.402776,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5545,-0.5545,-X
41.5200,-9.236568,-9.283369,-1.406397,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5425,-0.5425,-X
41.5360,-9.235800,-9.283243,-1.409939,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5308,-0.5308,-X
41.5520,-9.235048,-9.283123,-1.413405,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5194,-0.5194,-X
41.5680,-9.234312,-9.283008,-1.416797,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.5082,-0.5082,-X
41.5840,-9.233591,-9.282898,-1.420115,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4972,-0.4972,-X
41.6000,-9.232886,-9.282792,-1.423362,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4865,-0.4865,-X
41.6160,-9.232196,-9.282691,-1.426538,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4761,-0.4761,-X
41.6320,-9.231520,-9.282594,-1.429647,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4658,-0.4658,-X
41.6480,-9.230858,-9.282502,-1.432688,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4558,-0.4558,-X
41.6640,-9.230211,-9.282413,-1.435664,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4459,-0.4459,-X
41.6800,-9.229577,-9.282328,-1.438575,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4363,-0.4363,-X
41.6960,-9.228956,-9.282246,-1.441424,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4269,-0.4269,-X
41.7120,-9.228349,-9.282168,-1.444211,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4177,-0.4177,-X
41.7280,-9.227755,-9.282094,-1.446939,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.4087,-0.4087,-X
41.7440,-9.227173,-9.282022,-1.449607,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3999,-0.3999,-X
41.7600,-9.226604,-9.281954,-1.452218,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3913,-0.3913,-X
41.7760,-9.226047,-9.281889,-1.454773,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3829,-0.3829,-X
41.7920,-9.225502,-9.281826,-1.457273,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3746,-0.3746,-X
41.8080,-9.224968,-9.281766,-1.459718,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3666,-0.3666,-X
41.8240,-9.224446,-9.281709,-1.462112,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3587,-0.3587,-X
41.8400,-9.223934,-9.281653,-1.464453,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3509,-0.3509,-X
41.8560,-9.223434,-9.281601,-1.466744,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3434,-0.3434,-X
41.8720,-9.222945,-9.281550,-1.468986,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3360,-0.3360,-X
41.8880,-9.222465,-9.281502,-1.471179,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3287,-0.3287,-X
41.9040,-9.221997,-9.281456,-1.473325,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3217,-0.3217,-X
41.9200,-9.221538,-9.281412,-1.475425,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3147,-0.3147,-X
41.9360,-9.221089,-9.281369,-1.477479,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3079,-0.3079,-X
41.9520,-9.220649,-9.281329,-1.479490,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.3013,-0.3013,-X
41.9680,-9.220219,-9.281290,-1.481456,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2948,-0.2948,-X
41.9840,-9.219799,-9.281253,-1.483381,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2885,-0.2885,-X
42.0000,-9.219387,-9.281217,-1.485264,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2823,-0.2823,-X
42.0160,-9.218984,-9.281183,-1.487106,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2762,-0.2762,-X
42.0320,-9.218590,-9.281150,-1.488909,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2702,-0.2702,-X
42.0480,-9.218204,-9.281119,-1.490673,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2644,-0.2644,-X
42.0640,-9.217826,-9.281089,-1.492399,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2587,-0.2587,-X
42.0800,-9.217457,-9.281061,-1.494087,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2531,-0.2531,-X
42.0960,-9.217095,-9.281033,-1.495740,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2477,-0.2477,-X
42.1120,-9.216741,-9.281007,-1.497356,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2424,-0.2424,-X
42.1280,-9.216395,-9.280982,-1.498938,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2371,-0.2371,-X
42.1440,-9.216056,-9.280958,-1.500486,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2320,-0.2320,-X
42.1600,-9.215725,-9.280935,-1.502000,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2270,-0.2270,-X
42.1760,-9.215401,-9.280913,-1.503482,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2221,-0.2221,-X
42.1920,-9.215083,-9.280892,-1.504932,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2174,-0.2174,-X
42.2080,-9.214773,-9.280871,-1.506350,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2127,-0.2127,-X
42.2240,-9.214469,-9.280852,-1.507738,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2081,-0.2081,-X
42.2400,-9.214172,-9.280834,-1.509096,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.2036,-0.2036,-X
42.2560,-9.213881,-9.280816,-1.510425,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1992,-0.1992,-X
42.2720,-9.213596,-9.280799,-1.511725,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1949,-0.1949,-X
42.2880,-9.213318,-9.280783,-1.512997,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1907,-0.1907,-X
42.3040,-9.213045,-9.280767,-1.514241,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1866,-0.1866,-X
42.3200,-9.212779,-9.280752,-1.515459,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1826,-0.1826,-X
42.3360,-9.212518,-9.280738,-1.516651,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1787,-0.1787,-X
42.3520,-9.212263,-9.280724,-1.517817,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1748,-0.1748,-X
42.3680,-9.212013,-9.280711,-1.518957,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1711,-0.1711,-X
42.3840,-9.211768,-9.280699,-1.520074,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1674,-0.1674,-X
42.4000,-9.211529,-9.280687,-1.521166,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1638,-0.1638,-X
42.4160,-9.211295,-9.280675,-1.522234,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1603,-0.1603,-X
42.4320,-9.211066,-9.280664,-1.523280,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1568,-0.1568,-X
42.4480,-9.210842,-9.280654,-1.524303,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1534,-0.1534,-X
42.4640,-9.210623,-9.280644,-1.525304,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1501,-0.1501,-X
42.4800,-9.210409,-9.280634,-1.526283,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1469,-0.1469,-X
42.4960,-9.210199,-9.280625,-1.527241,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1437,-0.1437,-X
42.5120,-9.209994,-9.280616,-1.528179,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1406,-0.1406,-X
42.5280,-9.209793,-9.280608,-1.529096,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1376,-0.1376,-X
42.5440,-9.209596,-9.280600,-1.529994,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1346,-0.1346,-X
42.5600,-9.209404,-9.280592,-1.530872,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.5760,-9.209216,-9.280584,-1.531733,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.5920,-9.209027,-9.280577,-1.532594,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6080,-9.208839,-9.280570,-1.533455,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6240,-9.208650,-9.280563,-1.534316,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6400,-9.208461,-9.280556,-1.535176,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6560,-9.208273,-9.280550,-1.536037,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6720,-9.208084,-9.280543,-1.536898,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.6880,-9.207895,-9.280537,-1.537759,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7040,-9.207707,-9.280531,-1.538620,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7200,-9.207518,-9.280525,-1.539481,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7360,-9.207329,-9.280519,-1.540342,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7520,-9.207141,-9.280513,-1.541203,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7680,-9.206952,-9.280508,-1.542063,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.7840,-9.206763,-9.280502,-1.542924,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8000,-9.206574,-9.280497,-1.543785,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8160,-9.206386,-9.280492,-1.544646,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8320,-9.206197,-9.280487,-1.545507,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8480,-9.206008,-9.280483,-1.546368,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8640,-9.205819,-9.280478,-1.547228,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8800,-9.205630,-9.280474,-1.548089,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.8960,-9.205441,-9.280470,-1.548950,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9120,-9.205252,-9.280466,-1.549811,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9280,-9.205064,-9.280462,-1.550672,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9440,-9.204875,-9.280458,-1.551532,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9600,-9.204686,-9.280454,-1.552393,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9760,-9.204497,-9.280451,-1.553254,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
42.9920,-9.204308,-9.280448,-1.554115,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0080,-9.204119,-9.280445,-1.554976,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0240,-9.203930,-9.280442,-1.555836,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0400,-9.203741,-9.280439,-1.556697,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0560,-9.203553,-9.280436,-1.557558,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0720,-9.203364,-9.280434,-1.558419,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.0880,-9.203175,-9.280432,-1.559280,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.1040,-9.202986,-9.280430,-1.560140,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.1200,-9.202797,-9.280428,-1.561001,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.1360,-9.202608,-9.280426,-1.561862,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.1520,-9.202419,-9.280424,-1.562723,TURN_TO_SHIFT,0,TURN_TO_SHIFT,0.1320,-0.1320,-X
43.1680,-9.202230,-9.280423,-1.563583,SHIFT_LANE,0,SHIFT,-0.0000,-0.0000,-X
43.1840,-9.202228,-9.280423,-1.563584,SHIFT_LANE,0,SHIFT,-2.2396,-1.7604,-X
43.2000,-9.202244,-9.278658,-1.563593,SHIFT_LANE,0,SHIFT,-2.2070,-1.7277,-X
43.2160,-9.202644,-9.275246,-1.561863,SHIFT_LANE,0,SHIFT,-2.1160,-1.6481,-X
43.2320,-9.203060,-9.270635,-1.560168,SHIFT_LANE,0,SHIFT,-1.9952,-1.5384,-X
43.2480,-9.203092,-9.268147,-1.560145,SHIFT_LANE,0,SHIFT,-1.9329,-1.4763,-X
43.2640,-9.203442,-9.265568,-1.558663,SHIFT_LANE,0,SHIFT,-1.8635,-1.4167,-X
43.2800,-9.203793,-9.263056,-1.557211,SHIFT_LANE,0,SHIFT,-1.7959,-1.3587,-X
43.2960,-9.204140,-9.260622,-1.555789,SHIFT_LANE,0,SHIFT,-1.7304,-1.3026,-X
43.3120,-9.204483,-9.258269,-1.554397,SHIFT_LANE,0,SHIFT,-1.6670,-1.2483,-X
43.3280,-9.204821,-9.255997,-1.553034,SHIFT_LANE,0,SHIFT,-1.6057,-1.1960,-X
43.3440,-9.205155,-9.253805,-1.551700,SHIFT_LANE,0,SHIFT,-1.5465,-1.1456,-X
43.3600,-9.205483,-9.251693,-1.550395,SHIFT_LANE,0,SHIFT,-1.4894,-1.0971,-X
43.3760,-9.205807,-9.249658,-1.549117,SHIFT_LANE,0,SHIFT,-1.4343,-1.0505,-X
43.3920,-9.206126,-9.247699,-1.547866,SHIFT_LANE,0,SHIFT,-1.3812,-1.0056,-X
43.4080,-9.206439,-9.245815,-1.546642,SHIFT_LANE,0,SHIFT,-1.3300,-0.9626,-X
43.4240,-9.206747,-9.244002,-1.545444,SHIFT_LANE,0,SHIFT,-1.2808,-0.9212,-X
43.4400,-9.207050,-9.242259,-1.544272,SHIFT_LANE,0,SHIFT,-1.2333,-0.8815,-X
43.4560,-9.207348,-9.240584,-1.543125,SHIFT_LANE,0,SHIFT,-1.1877,-0.8434,-X
43.4720,-9.207640,-9.238975,-1.542003,SHIFT_LANE,0,SHIFT,-1.1437,-0.8069,-X
43.4880,-9.207927,-9.237428,-1.540904,SHIFT_LANE,0,SHIFT,-1.1014,-0.7718,-X
43.5040,-9.208208,-9.235942,-1.539829,SHIFT_LANE,0,SHIFT,-1.0607,-0.7382,-X
43.5200,-9.208484,-9.234515,-1.538778,SHIFT_LANE,0,SHIFT,-1.0216,-0.7060,-X
43.5360,-9.208755,-9.233144,-1.537749,SHIFT_LANE,0,SHIFT,-0.9839,-0.6752,-X
43.5520,-9.209020,-9.231828,-1.536742,SHIFT_LANE,0,SHIFT,-0.9477,-0.6456,-X
43.5680,-9.209281,-9.230564,-1.535757,SHIFT_LANE,0,SHIFT,-0.9128,-0.6172,-X
43.5840,-9.209535,-9.229350,-1.534793,SHIFT_LANE,0,SHIFT,-0.8793,-0.5901,-X
43.6000,-9.209785,-9.228184,-1.533849,SHIFT_LANE,0,SHIFT,-0.8471,-0.5640,-X
43.6160,-9.210030,-9.227065,-1.532926,SHIFT_LANE,0,SHIFT,-0.8160,-0.5391,-X
43.6320,-9.210269,-9.225990,-1.532023,SHIFT_LANE,0,SHIFT,-0.7862,-0.5152,-X
43.6480,-9.210504,-9.224959,-1.531140,SHIFT_LANE,0,SHIFT,-0.7575,-0.4923,-X
43.6640,-9.210734,-9.223968,-1.530275,SHIFT_LANE,0,SHIFT,-0.7298,-0.4704,-X
43.6800,-9.210958,-9.223017,-1.529429,SHIFT_LANE,0,SHIFT,-0.7033,-0.4494,-X
43.6960,-9.211178,-9.222104,-1.528601,SHIFT_LANE,0,SHIFT,-0.6777,-0.4293,-X
43.7120,-9.211394,-9.221227,-1.527791,SHIFT_LANE,0,SHIFT,-0.6531,-0.4101,-X
43.7280,-9.211604,-9.220385,-1.526999,SHIFT_LANE,0,SHIFT,-0.6295,-0.3917,-X
43.7440,-9.211810,-9.219577,-1.526223,SHIFT_LANE,0,SHIFT,-0.6067,-0.3740,-X
43.7600,-9.212012,-9.218801,-1.525465,SHIFT_LANE,0,SHIFT,-0.5848,-0.3571,-X
43.7760,-9.212209,-9.218056,-1.524722,SHIFT_LANE,0,SHIFT,-0.5637,-0.3409,-X
43.7920,-9.212401,-9.217341,-1.523996,SHIFT_LANE,0,SHIFT,-0.5434,-0.3255,-X
43.8080,-9.212590,-9.216654,-1.523285,SHIFT_LANE,0,SHIFT,-0.5239,-0.3106,-X
43.8240,-9.212774,-9.215995,-1.522590,SHIFT_LANE,0,SHIFT,-0.5052,-0.2964,-X
43.8400,-9.212954,-9.215362,-1.521909,SHIFT_LANE,0,SHIFT,-0.5021,-0.2979,-X
43.8560,-9.213131,-9.214731,-1.521244,SHIFT_LANE,0,SHIFT,-0.4999,-0.3001,-X
43.8720,-9.213306,-9.214100,-1.520592,SHIFT_LANE,0,SHIFT,-0.4978,-0.3022,-X
43.8880,-9.213477,-9.213468,-1.519955,SHIFT_LANE,0,SHIFT,-0.4957,-0.3043,-X
43.9040,-9.213647,-9.212837,-1.519331,SHIFT_LANE,0,SHIFT,-0.4936,-0.3064,-X
43.9200,-9.213813,-9.212205,-1.518721,SHIFT_LANE,0,SHIFT,-0.4916,-0.3084,-X
43.9360,-9.213977,-9.211573,-1.518124,SHIFT_LANE,0,SHIFT,-0.4896,-0.3104,-X
43.9520,-9.214139,-9.210941,-1.517539,SHIFT_LANE,0,SHIFT,-0.4877,-0.3123,-X
43.9680,-9.214298,-9.210309,-1.516968,SHIFT_LANE,0,SHIFT,-0.4858,-0.3142,-X
43.9840,-9.214455,-9.209677,-1.516408,SHIFT_LANE,0,SHIFT,-0.4840,-0.3160,-X
44.0000,-9.214610,-9.209044,-1.515861,SHIFT_LANE,0,SHIFT,-0.4822,-0.3178,-X
44.0160,-9.214762,-9.208412,-1.515326,SHIFT_LANE,0,SHIFT,-0.4804,-0.3196,-X
44.0320,-9.214912,-9.207779,-1.514802,SHIFT_LANE,0,SHIFT,-0.4787,-0.3213,-X
44.0480,-9.215060,-9.207147,-1.514289,SHIFT_LANE,0,SHIFT,-0.4770,-0.3230,-X
44.0640,-9.215206,-9.206514,-1.513788,SHIFT_LANE,0,SHIFT,-0.4753,-0.3247,-X
44.0800,-9.215350,-9.205881,-1.513297,SHIFT_LANE,0,SHIFT,-0.4737,-0.3263,-X
44.0960,-9.215492,-9.205248,-1.512817,SHIFT_LANE,0,SHIFT,-0.4721,-0.3279,-X
44.1120,-9.215632,-9.204615,-1.512347,SHIFT_LANE,0,SHIFT,-0.4706,-0.3294,-X
44.1280,-9.215770,-9.203982,-1.511887,SHIFT_LANE,0,SHIFT,-0.4690,-0.3310,-X
44.1440,-9.215906,-9.203349,-1.511437,SHIFT_LANE,0,SHIFT,-0.4676,-0.3324,-X
44.1600,-9.216041,-9.202716,-1.510997,SHIFT_LANE,0,SHIFT,-0.4661,-0.3339,-X
44.1760,-9.216173,-9.202083,-1.510566,SHIFT_LANE,0,SHIFT,-0.4647,-0.3353,-X
44.1920,-9.216304,-9.201450,-1.510145,SHIFT_LANE,0,SHIFT,-0.4633,-0.3367,-X
44.2080,-9.216433,-9.200816,-1.509733,STOP_AT_SHIFT,0,SHIFT,-0.0000,-0.0000,-X
44.2240,-9.216435,-9.200795,-1.509732,STOP_AT_SHIFT,0,SHIFT,-0.0000,-0.0000,-X
44.2400,-9.216435,-9.200798,-1.509732,STOP_AT_SHIFT,0,SHIFT,-0.0000,-0.0000,-X
44.2560,-9.216435,-9.200802,-1.509732,STOP_AT_SHIFT,0,SHIFT,-0.0000,-0.0000,-X
44.2720,-9.216435,-9.200804,-1.509732,STOP_AT_SHIFT,0,SHIFT,-0.0000,-0.0000,-X
44.2880,-9.216434,-9.200807,-1.509731,TURN_TO_LANE,1,TURN_TO_LANE,-0.0000,-0.0000,+X
44.3040,-9.216434,-9.200809,-1.509731,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.3200,-9.215908,-9.200817,-1.512723,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.3360,-9.214740,-9.200831,-1.518455,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.3520,-9.212929,-9.200851,-1.526909,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.3680,-9.210506,-9.200850,-1.537973,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.3840,-9.207980,-9.200775,-1.549463,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4000,-9.205452,-9.200727,-1.560955,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4160,-9.202923,-9.200710,-1.572448,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4320,-9.200393,-9.200723,-1.583942,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4480,-9.197865,-9.200767,-1.595435,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4640,-9.195337,-9.200840,-1.606929,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4800,-9.192811,-9.200943,-1.618423,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.4960,-9.190286,-9.201076,-1.629917,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
44.5120,-9.187763,-9.201238,-1.641412,TURN_TO_LANE,1,TURN_TO_LANE,1.7600,-1.7600,+X
